cord_uid,title,abstract,authors,journal,publish_time,source_x,doi,pmcid,url,publication_year,publication_month,title_length,title_word_count,has_abstract,abstract_length,abstract_word_count,has_journal
cord-004002,Analysis of transmission and symptoms and antiviral and antibody in clinical settings,,"Author4002_1, Author4002_2",New England Journal of Medicine,2020-09-21,Medline,10.1000/sample.4002,PMC1004002,https://example.com/paper_4002,2020.0,9.0,85,12,False,,,True
cord-004006,Analysis of transmission and symptoms and lockdown and COVID-19 in clinical settings,,"Author4006_1, Author4006_2",Emerging Infectious Diseases,,Medline,10.1000/sample.4006,,,,,84,12,False,,,True
cord-004007,Analysis of lockdown and public health in clinical settings,This study examines lockdown with 301 word abstract...,"Author4007_1, Author4007_2",JAMA,2022-11-25,PMC,10.1000/sample.4007,,https://example.com/paper_4007,2022.0,11.0,59,9,True,54.0,8.0,True
cord-004010,Analysis of transmission and COVID-19 and coronavirus and diagnosis in clinical settings,This study examines transmission with 300 word abstract...,"Author4010_1, Author4010_2",Clinical Infectious Diseases,2021-10-28,PMC,10.1000/sample.4010,PMC1004010,https://example.com/paper_4010,2021.0,10.0,88,12,True,58.0,8.0,True
cord-004012,Analysis of pandemic and respiratory and coronavirus in clinical settings,This study examines pandemic with 211 word abstract...,,Virology,2021-06-17,Medline,10.1000/sample.4012,PMC1004012,https://example.com/paper_4012,2021.0,6.0,73,10,True,54.0,8.0,True
cord-004013,Analysis of vaccination and respiratory and epidemiology and lockdown in clinical settings,This study examines vaccination with 255 word abstract...,Author4013_1,Nature Medicine,2020-12-05,medRxiv,10.1000/sample.4013,PMC1004013,https://example.com/paper_4013,2020.0,12.0,90,12,True,57.0,8.0,True
cord-004014,Analysis of epidemiology and vaccination and clinical in clinical settings,This study examines epidemiology with 137 word abstract...,Author4014_1,Journal of Medical Virology,2021-08-19,ArXiv,10.1000/sample.4014,PMC1004014,https://example.com/paper_4014,2021.0,8.0,74,10,True,58.0,8.0,True
cord-004016,Analysis of symptoms and coronavirus and diagnosis in clinical settings,This study examines symptoms with 347 word abstract...,"Author4016_1, Author4016_2",BMJ,2021-01-12,ArXiv,10.1000/sample.4016,,https://example.com/paper_4016,2021.0,1.0,71,10,True,54.0,8.0,True
cord-004018,Analysis of diagnosis and clinical and epidemiology and antibody in clinical settings,This study examines diagnosis with 325 word abstract...,"Author4018_1, Author4018_2",Virology,2022-09-08,PMC,10.1000/sample.4018,PMC1004018,,2022.0,9.0,85,12,True,55.0,8.0,True
cord-004019,Analysis of antibody and diagnosis and lockdown and transmission in clinical settings,This study examines antibody with 406 word abstract...,"Author4019_1, Author4019_2",Journal of Medical Virology,2020-05-26,WHO,,PMC1004019,https://example.com/paper_4019,2020.0,5.0,85,12,True,54.0,8.0,True
cord-004020,Analysis of pneumonia and symptoms and immunity in clinical settings,This study examines pneumonia with 177 word abstract...,"Author4020_1, Author4020_2",,2021-12-23,bioRxiv,10.1000/sample.4020,,https://example.com/paper_4020,2021.0,12.0,68,10,True,55.0,8.0,False
cord-004023,Analysis of COVID-19 and SARS-CoV-2 and antiviral in clinical settings,This study examines COVID-19 with 287 word abstract...,"Author4023_1, Author4023_2",New England Journal of Medicine,2021-08-05,ArXiv,10.1000/sample.4023,PMC1004023,https://example.com/paper_4023,2021.0,8.0,70,10,True,54.0,8.0,True
cord-004025,Analysis of treatment and antiviral and pandemic and COVID-19 in clinical settings,This study examines treatment with 153 word abstract...,"Author4025_1, Author4025_2",Virology,2020-02-18,ArXiv,10.1000/sample.4025,PMC1004025,https://example.com/paper_4025,2020.0,2.0,82,12,True,55.0,8.0,True
cord-004027,Analysis of diagnosis and transmission and SARS-CoV-2 in clinical settings,This study examines diagnosis with 213 word abstract...,"Author4027_1, Author4027_2",Lancet,2019-12-23,Medline,10.1000/sample.4027,PMC1004027,https://example.com/paper_4027,2019.0,12.0,74,10,True,55.0,8.0,True
cord-004028,Analysis of pandemic and SARS-CoV-2 and epidemiology in clinical settings,This study examines pandemic with 167 word abstract...,"Author4028_1, Author4028_2",BMJ,2022-05-03,WHO,10.1000/sample.4028,PMC1004028,https://example.com/paper_4028,2022.0,5.0,73,10,True,54.0,8.0,True
cord-004029,Analysis of COVID-19 and pandemic and vaccination and treatment in clinical settings,This study examines COVID-19 with 239 word abstract...,,Emerging Infectious Diseases,2021-04-30,medRxiv,10.1000/sample.4029,PMC1004029,https://example.com/paper_4029,2021.0,4.0,84,12,True,54.0,8.0,True
cord-004032,Analysis of lockdown and SARS-CoV-2 and pneumonia in clinical settings,This study examines lockdown with 367 word abstract...,"Author4032_1, Author4032_2",Emerging Infectious Diseases,2020-07-10,ArXiv,10.1000/sample.4032,PMC1004032,https://example.com/paper_4032,2020.0,7.0,70,10,True,54.0,8.0,True
cord-004033,Analysis of transmission and treatment and diagnosis in clinical settings,This study examines transmission with 210 word abstract...,"Author4033_1, Author4033_2",JAMA,2020-04-30,medRxiv,10.1000/sample.4033,PMC1004033,https://example.com/paper_4033,2020.0,4.0,73,10,True,58.0,8.0,True
cord-004035,Analysis of outbreak and epidemiology and immunity and vaccination in clinical settings,This study examines outbreak with 166 word abstract...,"Author4035_1, Author4035_2",Cell,2021-03-19,PMC,10.1000/sample.4035,PMC1004035,https://example.com/paper_4035,2021.0,3.0,87,12,True,54.0,8.0,True
cord-004037,Analysis of pandemic and epidemiology and public health in clinical settings,This study examines pandemic with 120 word abstract...,"Author4037_1, Author4037_2",PLoS ONE,2021-03-18,medRxiv,10.1000/sample.4037,,,2021.0,3.0,76,11,True,54.0,8.0,True
cord-004039,Analysis of antiviral and coronavirus and respiratory in clinical settings,This study examines antiviral with 150 word abstract...,"Author4039_1, Author4039_2",New England Journal of Medicine,2021-03-18,bioRxiv,10.1000/sample.4039,PMC1004039,,2021.0,3.0,74,10,True,55.0,8.0,True
cord-004041,Analysis of pneumonia and antibody and lockdown and respiratory in clinical settings,This study examines pneumonia with 324 word abstract...,"Author4041_1, Author4041_2",Emerging Infectious Diseases,2019-12-18,WHO,10.1000/sample.4041,PMC1004041,https://example.com/paper_4041,2019.0,12.0,84,12,True,55.0,8.0,True
cord-004044,Analysis of epidemiology and antiviral and coronavirus and pandemic in clinical settings,This study examines epidemiology with 377 word abstract...,"Author4044_1, Author4044_2",,2020-06-08,Medline,10.1000/sample.4044,PMC1004044,https://example.com/paper_4044,2020.0,6.0,88,12,True,58.0,8.0,False
cord-004047,Analysis of respiratory and immunity and antibody and diagnosis in clinical settings,This study examines respiratory with 253 word abstract...,"Author4047_1, Author4047_2",JAMA,2020-03-15,ArXiv,10.1000/sample.4047,,https://example.com/paper_4047,2020.0,3.0,84,12,True,57.0,8.0,True
cord-004048,Analysis of treatment and vaccination and pneumonia in clinical settings,This study examines treatment with 451 word abstract...,"Author4048_1, Author4048_2",BMJ,2021-10-30,WHO,10.1000/sample.4048,,https://example.com/paper_4048,2021.0,10.0,72,10,True,55.0,8.0,True
cord-004049,Analysis of epidemiology and respiratory and antibody in clinical settings,This study examines epidemiology with 451 word abstract...,"Author4049_1, Author4049_2",Cell,2020-07-01,WHO,10.1000/sample.4049,PMC1004049,,2020.0,7.0,74,10,True,58.0,8.0,True
cord-004052,Analysis of symptoms and immunity and treatment in clinical settings,This study examines symptoms with 320 word abstract...,"Author4052_1, Author4052_2",New England Journal of Medicine,2020-03-11,ArXiv,10.1000/sample.4052,PMC1004052,https://example.com/paper_4052,2020.0,3.0,68,10,True,54.0,8.0,True
cord-004055,Analysis of vaccination and treatment and pandemic in clinical settings,This study examines vaccination with 343 word abstract...,"Author4055_1, Author4055_2",Lancet,2020-11-21,WHO,10.1000/sample.4055,,,2020.0,11.0,71,10,True,57.0,8.0,True
cord-004056,Analysis of treatment and pandemic and immunity in clinical settings,This study examines treatment with 138 word abstract...,Author4056_1,Science,2021-11-05,Medline,10.1000/sample.4056,PMC1004056,https://example.com/paper_4056,2021.0,11.0,68,10,True,55.0,8.0,True
cord-004060,Analysis of public health and therapeutic in clinical settings,This study examines public health with 390 word abstract...,"Author4060_1, Author4060_2",Science,2021-08-31,Medline,10.1000/sample.4060,PMC1004060,https://example.com/paper_4060,2021.0,8.0,62,9,True,59.0,9.0,True
cord-004061,Analysis of transmission and epidemiology and outbreak in clinical settings,This study examines transmission with 482 word abstract...,"Author4061_1, Author4061_2",Journal of Virology,2019-12-23,PMC,10.1000/sample.4061,PMC1004061,https://example.com/paper_4061,2019.0,12.0,75,10,True,58.0,8.0,True
cord-004062,Analysis of treatment and immunity and symptoms and transmission in clinical settings,This study examines treatment with 387 word abstract...,"Author4062_1, Author4062_2",,2021-08-17,PMC,10.1000/sample.4062,PMC1004062,,2021.0,8.0,85,12,True,55.0,8.0,False
cord-004064,Analysis of diagnosis and treatment and lockdown in clinical settings,This study examines diagnosis with 339 word abstract...,"Author4064_1, Author4064_2",PLoS ONE,2020-03-14,medRxiv,10.1000/sample.4064,,https://example.com/paper_4064,2020.0,3.0,69,10,True,55.0,8.0,True
cord-004065,Analysis of public health and treatment and antibody and COVID-19 in clinical settings,This study examines public health with 411 word abstract...,"Author4065_1, Author4065_2",Lancet,2020-09-21,ArXiv,10.1000/sample.4065,PMC1004065,https://example.com/paper_4065,2020.0,9.0,86,13,True,59.0,9.0,True
cord-004067,Analysis of antibody and clinical and pandemic in clinical settings,This study examines antibody with 395 word abstract...,"Author4067_1, Author4067_2",Journal of Virology,2020-12-17,WHO,10.1000/sample.4067,PMC1004067,https://example.com/paper_4067,2020.0,12.0,67,10,True,54.0,8.0,True
cord-004068,Analysis of pneumonia and diagnosis and outbreak and coronavirus in clinical settings,This study examines pneumonia with 194 word abstract...,"Author4068_1, Author4068_2",JAMA,2021-06-04,WHO,10.1000/sample.4068,,https://example.com/paper_4068,2021.0,6.0,85,12,True,55.0,8.0,True
cord-004069,Analysis of SARS-CoV-2 and COVID-19 and antiviral and transmission in clinical settings,This study examines SARS-CoV-2 with 356 word abstract...,"Author4069_1, Author4069_2",PLoS ONE,2020-03-14,Medline,10.1000/sample.4069,,https://example.com/paper_4069,2020.0,3.0,87,12,True,56.0,8.0,True
cord-004070,Analysis of treatment and SARS-CoV-2 and public health in clinical settings,This study examines treatment with 128 word abstract...,"Author4070_1, Author4070_2",Cell,2020-09-10,medRxiv,10.1000/sample.4070,PMC1004070,https://example.com/paper_4070,2020.0,9.0,75,11,True,55.0,8.0,True
cord-004072,Analysis of clinical and transmission and respiratory in clinical settings,This study examines clinical with 465 word abstract...,"Author4072_1, Author4072_2",Nature Medicine,2020-02-04,bioRxiv,10.1000/sample.4072,PMC1004072,,2020.0,2.0,74,10,True,54.0,8.0,True
cord-004075,Analysis of antibody and vaccination and public health in clinical settings,,Author4075_1,,2020-02-03,ArXiv,10.1000/sample.4075,PMC1004075,https://example.com/paper_4075,2020.0,2.0,75,11,False,,,False
cord-004076,Analysis of pandemic and respiratory and public health and antibody in clinical settings,This study examines pandemic with 173 word abstract...,"Author4076_1, Author4076_2",Clinical Infectious Diseases,2019-12-09,WHO,10.1000/sample.4076,,https://example.com/paper_4076,2019.0,12.0,88,13,True,54.0,8.0,True
cord-004077,Analysis of antibody and symptoms and coronavirus in clinical settings,This study examines antibody with 175 word abstract...,Author4077_1,Virology,2021-10-03,Medline,10.1000/sample.4077,,https://example.com/paper_4077,2021.0,10.0,70,10,True,54.0,8.0,True
cord-004079,Analysis of COVID-19 and outbreak and therapeutic in clinical settings,,Author4079_1,Nature Medicine,2020-01-05,PMC,10.1000/sample.4079,,https://example.com/paper_4079,2020.0,1.0,70,10,False,,,True
cord-004080,Analysis of outbreak and respiratory and pandemic and antiviral in clinical settings,This study examines outbreak with 416 word abstract...,"Author4080_1, Author4080_2",Emerging Infectious Diseases,2020-06-29,medRxiv,10.1000/sample.4080,PMC1004080,https://example.com/paper_4080,2020.0,6.0,84,12,True,54.0,8.0,True
cord-004081,Analysis of clinical and epidemiology and vaccination in clinical settings,This study examines clinical with 422 word abstract...,"Author4081_1, Author4081_2",Nature,2020-08-19,WHO,10.1000/sample.4081,PMC1004081,https://example.com/paper_4081,2020.0,8.0,74,10,True,54.0,8.0,True
cord-004082,Analysis of coronavirus and respiratory and symptoms in clinical settings,This study examines coronavirus with 280 word abstract...,"Author4082_1, Author4082_2",JAMA,2021-07-29,WHO,10.1000/sample.4082,PMC1004082,,2021.0,7.0,73,10,True,57.0,8.0,True
cord-004085,Analysis of antiviral and COVID-19 and vaccination and SARS-CoV-2 in clinical settings,This study examines antiviral with 444 word abstract...,"Author4085_1, Author4085_2",Virology,2020-07-11,medRxiv,10.1000/sample.4085,PMC1004085,https://example.com/paper_4085,2020.0,7.0,86,12,True,55.0,8.0,True
cord-004086,Analysis of SARS-CoV-2 and transmission and immunity in clinical settings,This study examines SARS-CoV-2 with 168 word abstract...,"Author4086_1, Author4086_2",Journal of Virology,2021-05-11,PMC,10.1000/sample.4086,,,2021.0,5.0,73,10,True,56.0,8.0,True
cord-004087,Analysis of coronavirus and vaccination and antiviral and antibody in clinical settings,This study examines coronavirus with 376 word abstract...,"Author4087_1, Author4087_2",,2020-02-20,medRxiv,10.1000/sample.4087,PMC1004087,,2020.0,2.0,87,12,True,57.0,8.0,False
cord-004088,Analysis of pneumonia and coronavirus and transmission and antibody in clinical settings,This study examines pneumonia with 197 word abstract...,"Author4088_1, Author4088_2",Emerging Infectious Diseases,2020-12-13,medRxiv,10.1000/sample.4088,,https://example.com/paper_4088,2020.0,12.0,88,12,True,55.0,8.0,True
cord-004090,Analysis of pandemic and lockdown and transmission in clinical settings,This study examines pandemic with 426 word abstract...,"Author4090_1, Author4090_2",JAMA,2020-02-01,Medline,10.1000/sample.4090,PMC1004090,,2020.0,2.0,71,10,True,54.0,8.0,True
cord-004091,Analysis of SARS-CoV-2 and therapeutic and lockdown and diagnosis in clinical settings,,"Author4091_1, Author4091_2",Nature Medicine,2022-10-22,WHO,10.1000/sample.4091,,,2022.0,10.0,86,12,False,,,True
cord-004092,Analysis of public health and pandemic and COVID-19 in clinical settings,This study examines public health with 289 word abstract...,"Author4092_1, Author4092_2",BMJ,2020-05-16,WHO,10.1000/sample.4092,PMC1004092,,2020.0,5.0,72,11,True,59.0,9.0,True
cord-004093,Analysis of antiviral and symptoms and pneumonia in clinical settings,This study examines antiviral with 217 word abstract...,"Author4093_1, Author4093_2",Virology,2020-12-23,PMC,10.1000/sample.4093,,,2020.0,12.0,69,10,True,55.0,8.0,True
cord-004094,Analysis of COVID-19 and antiviral and outbreak and pneumonia in clinical settings,,"Author4094_1, Author4094_2",Lancet,2021-03-03,Medline,10.1000/sample.4094,PMC1004094,,2021.0,3.0,82,12,False,,,True
cord-004095,Analysis of vaccination and transmission and coronavirus and immunity in clinical settings,This study examines vaccination with 319 word abstract...,"Author4095_1, Author4095_2",Nature,2020-07-09,Medline,10.1000/sample.4095,PMC1004095,https://example.com/paper_4095,2020.0,7.0,90,12,True,57.0,8.0,True
cord-004096,Analysis of coronavirus and treatment and SARS-CoV-2 in clinical settings,This study examines coronavirus with 126 word abstract...,"Author4096_1, Author4096_2",Nature Medicine,2022-03-16,medRxiv,10.1000/sample.4096,PMC1004096,https://example.com/paper_4096,2022.0,3.0,73,10,True,57.0,8.0,True
cord-004099,Analysis of vaccination and COVID-19 and immunity in clinical settings,This study examines vaccination with 464 word abstract...,"Author4099_1, Author4099_2",Journal of Medical Virology,2020-08-14,bioRxiv,10.1000/sample.4099,,https://example.com/paper_4099,2020.0,8.0,70,10,True,57.0,8.0,True
cord-004100,Analysis of pandemic and therapeutic and transmission in clinical settings,This study examines pandemic with 281 word abstract...,,Nature Medicine,2020-05-07,bioRxiv,10.1000/sample.4100,PMC1004100,https://example.com/paper_4100,2020.0,5.0,74,10,True,54.0,8.0,True
cord-004102,Analysis of therapeutic and antibody and pandemic in clinical settings,This study examines therapeutic with 230 word abstract...,"Author4102_1, Author4102_2",Nature Medicine,2020-06-02,bioRxiv,10.1000/sample.4102,,https://example.com/paper_4102,2020.0,6.0,70,10,True,57.0,8.0,True
cord-004104,Analysis of lockdown and SARS-CoV-2 and clinical in clinical settings,This study examines lockdown with 121 word abstract...,"Author4104_1, Author4104_2",BMJ,2021-02-09,medRxiv,10.1000/sample.4104,PMC1004104,https://example.com/paper_4104,2021.0,2.0,69,10,True,54.0,8.0,True
cord-004106,Analysis of symptoms and therapeutic and respiratory and treatment in clinical settings,,"Author4106_1, Author4106_2",BMJ,2021-10-26,Medline,10.1000/sample.4106,PMC1004106,https://example.com/paper_4106,2021.0,10.0,87,12,False,,,True
cord-004107,Analysis of COVID-19 and antibody and immunity in clinical settings,This study examines COVID-19 with 402 word abstract...,"Author4107_1, Author4107_2",BMJ,2020-09-25,Medline,10.1000/sample.4107,,https://example.com/paper_4107,2020.0,9.0,67,10,True,54.0,8.0,True
cord-004110,Analysis of diagnosis and pandemic and coronavirus and clinical in clinical settings,This study examines diagnosis with 186 word abstract...,Author4110_1,Virology,2019-12-15,Medline,10.1000/sample.4110,PMC1004110,https://example.com/paper_4110,2019.0,12.0,84,12,True,55.0,8.0,True
cord-004113,Analysis of diagnosis and symptoms and transmission in clinical settings,This study examines diagnosis with 371 word abstract...,Author4113_1,Nature Medicine,2022-09-10,WHO,10.1000/sample.4113,PMC1004113,,2022.0,9.0,72,10,True,55.0,8.0,True
cord-004116,Analysis of transmission and epidemiology and therapeutic in clinical settings,This study examines transmission with 338 word abstract...,"Author4116_1, Author4116_2",BMJ,2020-12-14,bioRxiv,10.1000/sample.4116,PMC1004116,https://example.com/paper_4116,2020.0,12.0,78,10,True,58.0,8.0,True
cord-004120,Analysis of coronavirus and immunity and pneumonia and diagnosis in clinical settings,This study examines coronavirus with 338 word abstract...,"Author4120_1, Author4120_2",Science,2020-03-16,WHO,10.1000/sample.4120,PMC1004120,,2020.0,3.0,85,12,True,57.0,8.0,True
cord-004122,Analysis of antibody and epidemiology and pneumonia in clinical settings,This study examines antibody with 193 word abstract...,"Author4122_1, Author4122_2",Science,2021-07-16,WHO,10.1000/sample.4122,PMC1004122,https://example.com/paper_4122,2021.0,7.0,72,10,True,54.0,8.0,True
cord-004124,Analysis of COVID-19 and vaccination and public health in clinical settings,This study examines COVID-19 with 367 word abstract...,Author4124_1,Emerging Infectious Diseases,2021-03-19,PMC,10.1000/sample.4124,,https://example.com/paper_4124,2021.0,3.0,75,11,True,54.0,8.0,True
cord-004125,Analysis of immunity and symptoms and COVID-19 in clinical settings,This study examines immunity with 296 word abstract...,"Author4125_1, Author4125_2",Cell,2020-08-27,Medline,10.1000/sample.4125,PMC1004125,,2020.0,8.0,67,10,True,54.0,8.0,True
cord-004126,Analysis of antiviral and vaccination and transmission in clinical settings,This study examines antiviral with 427 word abstract...,"Author4126_1, Author4126_2",Nature,2019-12-13,bioRxiv,10.1000/sample.4126,,https://example.com/paper_4126,2019.0,12.0,75,10,True,55.0,8.0,True
cord-004128,Analysis of SARS-CoV-2 and public health and pneumonia in clinical settings,This study examines SARS-CoV-2 with 224 word abstract...,"Author4128_1, Author4128_2",Emerging Infectious Diseases,2021-03-26,PMC,10.1000/sample.4128,PMC1004128,,2021.0,3.0,75,11,True,56.0,8.0,True
cord-004129,Analysis of transmission and treatment and diagnosis and clinical in clinical settings,This study examines transmission with 387 word abstract...,"Author4129_1, Author4129_2",Science,2022-11-06,bioRxiv,10.1000/sample.4129,PMC1004129,https://example.com/paper_4129,2022.0,11.0,86,12,True,58.0,8.0,True
cord-004132,Analysis of lockdown and diagnosis and epidemiology and public health in clinical settings,This study examines lockdown with 250 word abstract...,"Author4132_1, Author4132_2",Journal of Medical Virology,2020-08-01,PMC,10.1000/sample.4132,PMC1004132,,2020.0,8.0,90,13,True,54.0,8.0,True
cord-004133,Analysis of coronavirus and immunity and therapeutic and antiviral in clinical settings,This study examines coronavirus with 394 word abstract...,"Author4133_1, Author4133_2",Science,,medRxiv,10.1000/sample.4133,PMC1004133,,,,87,12,True,57.0,8.0,True
cord-004134,Analysis of diagnosis and therapeutic and pandemic in clinical settings,This study examines diagnosis with 163 word abstract...,"Author4134_1, Author4134_2",New England Journal of Medicine,2020-04-10,medRxiv,10.1000/sample.4134,,https://example.com/paper_4134,2020.0,4.0,71,10,True,55.0,8.0,True
cord-004137,Analysis of transmission and pandemic and symptoms in clinical settings,This study examines transmission with 198 word abstract...,"Author4137_1, Author4137_2",Journal of Virology,2020-04-18,WHO,10.1000/sample.4137,PMC1004137,https://example.com/paper_4137,2020.0,4.0,71,10,True,58.0,8.0,True
cord-004138,Analysis of public health and vaccination and treatment in clinical settings,This study examines public health with 228 word abstract...,Author4138_1,PLoS ONE,2020-08-03,medRxiv,10.1000/sample.4138,PMC1004138,https://example.com/paper_4138,2020.0,8.0,76,11,True,59.0,9.0,True
cord-004140,Analysis of outbreak and antiviral and pandemic and lockdown in clinical settings,This study examines outbreak with 314 word abstract...,Author4140_1,Clinical Infectious Diseases,2021-04-19,ArXiv,10.1000/sample.4140,,,2021.0,4.0,81,12,True,54.0,8.0,True
cord-004141,Analysis of pandemic and antiviral and antibody in clinical settings,This study examines pandemic with 384 word abstract...,"Author4141_1, Author4141_2",Cell,2021-12-12,WHO,10.1000/sample.4141,,,2021.0,12.0,68,10,True,54.0,8.0,True
cord-004142,Analysis of transmission and COVID-19 and public health in clinical settings,This study examines transmission with 393 word abstract...,"Author4142_1, Author4142_2",PLoS ONE,2020-01-20,Medline,10.1000/sample.4142,,https://example.com/paper_4142,2020.0,1.0,76,11,True,58.0,8.0,True
cord-004147,Analysis of antiviral and therapeutic and immunity and public health in clinical settings,This study examines antiviral with 337 word abstract...,"Author4147_1, Author4147_2",PLoS ONE,2020-01-04,medRxiv,10.1000/sample.4147,PMC1004147,https://example.com/paper_4147,2020.0,1.0,89,13,True,55.0,8.0,True
cord-004148,Analysis of pneumonia and public health and transmission in clinical settings,This study examines pneumonia with 312 word abstract...,"Author4148_1, Author4148_2",Virology,2020-10-14,WHO,10.1000/sample.4148,PMC1004148,,2020.0,10.0,77,11,True,55.0,8.0,True
cord-004149,Analysis of therapeutic and pneumonia and treatment in clinical settings,This study examines therapeutic with 237 word abstract...,"Author4149_1, Author4149_2",Clinical Infectious Diseases,2021-11-04,bioRxiv,10.1000/sample.4149,,https://example.com/paper_4149,2021.0,11.0,72,10,True,57.0,8.0,True
cord-004150,Analysis of public health and respiratory and outbreak and pneumonia in clinical settings,This study examines public health with 264 word abstract...,"Author4150_1, Author4150_2",Science Translational Medicine,2022-11-28,medRxiv,,PMC1004150,https://example.com/paper_4150,2022.0,11.0,89,13,True,59.0,9.0,True
cord-004153,Analysis of vaccination and COVID-19 and pandemic in clinical settings,This study examines vaccination with 405 word abstract...,"Author4153_1, Author4153_2",Lancet,2020-09-15,ArXiv,10.1000/sample.4153,,,2020.0,9.0,70,10,True,57.0,8.0,True
cord-004157,Analysis of coronavirus and respiratory and therapeutic and SARS-CoV-2 in clinical settings,This study examines coronavirus with 409 word abstract...,Author4157_1,Nature Medicine,2020-05-12,bioRxiv,10.1000/sample.4157,PMC1004157,https://example.com/paper_4157,2020.0,5.0,91,12,True,57.0,8.0,True
cord-004158,Analysis of symptoms and SARS-CoV-2 and coronavirus in clinical settings,This study examines symptoms with 244 word abstract...,"Author4158_1, Author4158_2",Nature,2020-08-11,medRxiv,10.1000/sample.4158,PMC1004158,https://example.com/paper_4158,2020.0,8.0,72,10,True,54.0,8.0,True
cord-004160,Analysis of pneumonia and therapeutic and vaccination in clinical settings,,Author4160_1,Journal of Medical Virology,2019-12-22,Medline,10.1000/sample.4160,PMC1004160,https://example.com/paper_4160,2019.0,12.0,74,10,False,,,True
cord-004162,Analysis of SARS-CoV-2 and vaccination and lockdown in clinical settings,This study examines SARS-CoV-2 with 340 word abstract...,"Author4162_1, Author4162_2",Virology,2021-08-14,bioRxiv,10.1000/sample.4162,,https://example.com/paper_4162,2021.0,8.0,72,10,True,56.0,8.0,True
cord-004163,Analysis of symptoms and treatment and SARS-CoV-2 and clinical in clinical settings,This study examines symptoms with 493 word abstract...,"Author4163_1, Author4163_2",,2020-01-19,PMC,10.1000/sample.4163,PMC1004163,https://example.com/paper_4163,2020.0,1.0,83,12,True,54.0,8.0,False
cord-004164,Analysis of vaccination and symptoms and respiratory and pneumonia in clinical settings,This study examines vaccination with 192 word abstract...,"Author4164_1, Author4164_2",Emerging Infectious Diseases,2021-08-13,bioRxiv,10.1000/sample.4164,,https://example.com/paper_4164,2021.0,8.0,87,12,True,57.0,8.0,True
cord-004165,Analysis of antibody and lockdown and outbreak and symptoms in clinical settings,This study examines antibody with 116 word abstract...,"Author4165_1, Author4165_2",Cell,2020-01-31,bioRxiv,10.1000/sample.4165,PMC1004165,,2020.0,1.0,80,12,True,54.0,8.0,True
cord-004168,Analysis of public health and pandemic and epidemiology in clinical settings,This study examines public health with 313 word abstract...,"Author4168_1, Author4168_2",Emerging Infectious Diseases,2020-02-24,PMC,10.1000/sample.4168,PMC1004168,https://example.com/paper_4168,2020.0,2.0,76,11,True,59.0,9.0,True
cord-004169,Analysis of clinical and immunity and respiratory in clinical settings,This study examines clinical with 138 word abstract...,"Author4169_1, Author4169_2",Lancet,2020-12-09,medRxiv,10.1000/sample.4169,PMC1004169,https://example.com/paper_4169,2020.0,12.0,70,10,True,54.0,8.0,True
cord-004170,Analysis of clinical and immunity and transmission in clinical settings,This study examines clinical with 231 word abstract...,"Author4170_1, Author4170_2",Nature Medicine,2021-06-25,medRxiv,10.1000/sample.4170,PMC1004170,https://example.com/paper_4170,2021.0,6.0,71,10,True,54.0,8.0,True
cord-004171,Analysis of pneumonia and coronavirus and immunity and symptoms in clinical settings,This study examines pneumonia with 241 word abstract...,"Author4171_1, Author4171_2",,2021-01-11,bioRxiv,10.1000/sample.4171,PMC1004171,https://example.com/paper_4171,2021.0,1.0,84,12,True,55.0,8.0,False
cord-004172,Analysis of treatment and diagnosis and public health and pneumonia in clinical settings,This study examines treatment with 245 word abstract...,"Author4172_1, Author4172_2",New England Journal of Medicine,2021-11-07,medRxiv,10.1000/sample.4172,PMC1004172,,2021.0,11.0,88,13,True,55.0,8.0,True
cord-004173,Analysis of pneumonia and antibody and lockdown in clinical settings,This study examines pneumonia with 418 word abstract...,"Author4173_1, Author4173_2",Journal of Virology,2020-08-12,bioRxiv,,,,2020.0,8.0,68,10,True,55.0,8.0,True
cord-004177,Analysis of epidemiology and vaccination and lockdown in clinical settings,This study examines epidemiology with 498 word abstract...,"Author4177_1, Author4177_2",Lancet,2021-10-15,PMC,10.1000/sample.4177,PMC1004177,https://example.com/paper_4177,2021.0,10.0,74,10,True,58.0,8.0,True
cord-004179,Analysis of pandemic and respiratory and coronavirus and symptoms in clinical settings,This study examines pandemic with 477 word abstract...,"Author4179_1, Author4179_2",New England Journal of Medicine,2020-08-26,bioRxiv,10.1000/sample.4179,PMC1004179,https://example.com/paper_4179,2020.0,8.0,86,12,True,54.0,8.0,True
cord-004180,Analysis of coronavirus and treatment and epidemiology and respiratory in clinical settings,This study examines coronavirus with 421 word abstract...,"Author4180_1, Author4180_2",Science,2019-12-26,bioRxiv,10.1000/sample.4180,PMC1004180,,2019.0,12.0,91,12,True,57.0,8.0,True
cord-004181,Analysis of symptoms and pandemic and coronavirus in clinical settings,This study examines symptoms with 296 word abstract...,"Author4181_1, Author4181_2",New England Journal of Medicine,2019-12-21,PMC,10.1000/sample.4181,PMC1004181,https://example.com/paper_4181,2019.0,12.0,70,10,True,54.0,8.0,True
cord-004184,Analysis of antibody and antiviral and pneumonia in clinical settings,This study examines antibody with 360 word abstract...,"Author4184_1, Author4184_2",,2020-03-09,PMC,10.1000/sample.4184,PMC1004184,https://example.com/paper_4184,2020.0,3.0,69,10,True,54.0,8.0,False
